,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
0,2,Morning Run,8059.7,1993,2752,53.5,Run,Run,0.0,3216796132,2020-03-25T14:06:10Z,2020-03-25T09:06:10Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,3,0,1,0,False,False,False,False,followers_only,False,,"[44.744811, -93.129407]","[44.745743, -93.129449]",4.044,5.5,True,174.8,185.0,False,True,298.0,283.2,3439025174.0,3439025174,B5685D82-B7C2-4FEC-9882-CA3D99DDC603,False,0,0,False,73.0,50715143,1,a3216796132,afbpGxilwPz@o@Bi@G[Y_@QBMGQEiAEcBBQFUh@GZDp@FNNNLFf@HbA?zAE`@GHILi@Da@ASIWMOME}@IiA@iACa@LMRERC`@D\FPX\PHJ@x@Az@Cb@@pAh@ZEBI@[AyADmFFGTD|AHv@GREp@WjBaAb@Sl@e@t@_@RMLAvAe@TKd@Ib@Mn@Y|@I`B?bABNyA@wABmAAaE@s@EkI@q@C]@qED}DEyC@aNEqEDgHAiGEiDASOOsA?g@I{CiA}@g@_@]cBaBe@o@MW}@mBe@yAYoAm@cD[sAZw@TIFKpAyNHgBAoAEyAGs@YcB_@}AQe@EWAo@D_@Jm@CQWi@y@mAWe@a@}@_@iAQk@Mo@e@eEMm@Qe@]_@a@Ya@MORYfASj@q@rA_@n@i@p@OPg@b@a@TsB|@m@`@uAt@kDtAa@Ta@Nw@d@y@^a@Ta@^s@fAUl@e@~A[nBKxBLnCDZLh@JjAb@jCLzBE`MB`DApDCfADlADl@TdBb@dC`@~AZlBPfB@p@AnAEbAMnAU|AIpAU|@SnAi@hC[lB?LPDt@KRAd@Hb@N`@T\^\VnCjA`CvAzAh@~@j@Lh@Hp@I~@Op@KbAGtE?VLr@^l@n@`@TJJBRE`@a@VMd@IjAKN@RJJNF\KZMP[\SLKJUb@QD}@GIDGPAlAFlB?`AB\^f@\ZLVEjAC~BE^[hAIfAM`@HNNDVBp@]TEd@Bv@TDJ?|Ia@BMKWMOGWCOAuADiAI,2
1,2,Lunch Run,4834.3,1270,1270,0.0,Run,Run,0.0,3213897487,2020-03-24T17:41:56Z,2020-03-24T12:41:56Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,2,0,1,0,True,False,False,False,followers_only,False,,[],[],3.807,4.6,True,174.8,187.0,False,True,,,3435938477.0,3435938477,3DBBC578-36F7-4ACA-BFDD-A65C281FD86B.fit,False,0,0,False,47.0,50715143,1,a3213897487,,2
2,2,Morning Run,9904.4,1879,2808,63.0,Run,Run,,3213149904,2020-03-24T14:12:13Z,2020-03-24T09:12:13Z,(GMT-06:00) America/Chicago,-18000.0,,,,6,4,0,1,0,False,False,False,False,followers_only,False,,"[44.744193, -93.129781]","[44.744805, -93.129464]",5.271,7.2,True,171.3,196.0,False,True,303.5,285.0,3435155347.0,3435155347,6CC22BCF-16CD-4192-98F4-5265F1C37866.fit,False,5,0,False,63.0,50715143,1,a3213149904,ebbpGdllwPOsCQcFs@GqAAg@IOIQMy@yA[Y_@SmB_AwEyAuA]q@Ke@Ca@@k@FcATsA`@cAh@gBnAIAc@Wc@c@c@i@KGcA\_@Hi@DqA@k@F_@Ly@b@e@Ny@i@YKYGe@E{B?YC]IGIIe@KsBKq@MQe@AyCDqDAo@De@JkA`@{@PsCVoDh@aCR_Fh@cE^kDb@uCf@wA\sAj@{DzBkC`BqDtBgC^mBc@{Ai@_Ai@y@u@_@g@g@{@mBeEyC{Fo@aAo@q@oA_AwC_BeAo@u@m@mBeBk@c@gHgFtA`AxBrApA~@~EdEf@ZpDnBl@`@`@^f@j@l@`AlG|L`BjC~@d@~@^~A`@bARl@Dp@Ab@Kj@SnBiAfIsFVO|B}@lB]nEg@fJ_AhDSbG{@vDYt@OdAi@ZIj@Gl@?nGFj@HDBFZHjCF^FJNH^HlB?x@Bd@H`@Nv@d@pCpDFJnAn@|AdAZNXFPCFGNUPa@Ns@T}BNi@TYn@YVOdAeAVQ^S`@OzCm@d@Ad@@hATdAZpDxA`Ab@fAj@^VTTr@hARPJBPBVEj@M`@C^FVRBH@\GjFGt@ELKJK?GCIU?YFuAEg@OYSOc@Kk@As@Bi@Fa@NQLKRGPA\DXNZVPTHh@D`C@,2
3,2,Morning Run,8740.6,2280,2608,71.2,Run,Run,0.0,3210065321,2020-03-23T14:07:55Z,2020-03-23T09:07:55Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,1,0,1,0,False,False,False,False,followers_only,False,,"[44.669304, -93.165001]","[44.66965, -93.164996]",3.834,5.1,True,171.1,178.0,False,True,297.2,275.2,3431862863.0,3431862863,A18D526E-7759-481F-B9BB-B416C32F348D,False,0,0,False,72.0,50715143,1,a3210065321,cnsoGhhswPOl@hBm@bAApBLT?LGNYDWF{CFcA?q@D[FKN?|@BPFE|A@j@IlDBzBAtAHtE?xDGxD@tEFjAj@DDJRDJC|@k@^[x@g@X[p@}@~@cBdFcI\c@tAkAr@[\U|B}@rBgApAc@`@Qr@e@b@Mr@]t@c@bAg@^Ij@[r@S^S~Bs@bCkAf@K`@S`AW`@Ol@]p@QzAo@bAWhAc@JIxAe@RJJL\`A`@p@r@h@nBlAX\V`@XX\CZNTGRURi@p@qADO?OCWEIQGEQBMq@bGRGx@a@\ANfANNH^Iz@@LHNJLRJTB^?n@S`Am@JE`@GRJHj@Ph@XRt@HLFP?LCPIRA^R^Lh@DdCAx@HNMDoALs@Ba@Om@QeA?s@HqBGqAGWIMs@MM@INCLDb@IxBCnCEZa@pAGZAbAEn@QFcAIUIe@a@OA]LMAWGs@EMI[a@Oo@IUKEa@@KD_Aj@SHa@Ja@?SEs@k@QBKFKXDPv@nBBXY\Kj@Cn@@TDZb@tAH\Hn@JpCJhABPf@~ADPTrBJjAA~@Cp@YfBU~@ObBAjBG`AKjE@bBLhE?v@CnBC\IXIBaJMiBBw@CeADe@GSI_@WQIa@Gq@GSG{@DaACeAO}AIm@@c@PUD]CaADyACWCQEc@CuBBK@KNIhAMdAO@MEa@G]@u@Qy@Ao@Wa@We@Qa@?_@Dm@RgAl@_@Z_@Tq@\MDQGc@yAKEaDRsB@iAFqCBuBG]BKECUDQ@[KUEO]WQCMFQROFw@Pe@Fc@@}AEeB?eAC{ABy@C{ADKIA[@Ul@oEDgB?aAM}Bi@{BGq@Mq@Gq@KoEGk@Ko@IcB?{@EoCMkBAw@BuALqAZuBVeCPgAFuAAs@FSROlCQ,2
4,2,Morning Run,16106.7,4545,4886,80.8,Run,Run,0.0,3203723607,2020-03-21T14:08:03Z,2020-03-21T09:08:03Z,(GMT-06:00) America/Chicago,-18000.0,,,,7,5,0,1,0,False,False,False,False,everyone,False,,"[44.744393, -93.132279]","[44.744136, -93.133084]",3.544,5.0,True,164.1,177.0,False,True,305.2,282.8,3425068480.0,3425068480,01BAAEA3-75BB-4EFA-B96C-C43A921EC816,False,0,0,False,114.0,50715143,1,a3203723607,mcbpGv{lwPvBhF`@jAj@zB\d@b@hAP^n@n@f@Tr@Jt@@\?nCF^Ej@Dt@EPBnACPB\LPLp@z@n@p@ZNPB\AL?FP?VHh@Rl@dBdHn@vB`AbEj@jBJf@pAdEXtAl@hCl@lBh@bC`@vA^bBpAnEP~@Z~@XpAb@hAp@dDbAnDdB~Gf@`BhAxE|@|Cn@nCBL?bAHj@Pf@\xAFLLP@n@Ex@@nBCzC@~BE`CDvBElHBjHClBBrBCxAD~CAtFE~GDlEC~E@|AAdE@hCIpD@pEQvH@hBE~A@zAErA@VDFBh@EdF?r@L|IJ~CBjBAbBBvAGnDAdF?lABh@CdHBbCCpDDpSC|G@zA?fEBxAElCBnEAnCEp@@vA@dCGtAAjBGd@?XDNDbAAxF@dA?h@MbAAtCBhACl@DxGEjIBjA}AG_CCcCBaAE]?{BG]BEKCUHoBBuBCmDUeCWsAe@qBIiB?sBBm@@eAM}BYmCm@aDS{AOeBE_BAIGIiBIoA[qAMsAY}@GkAW]K]Oy@c@m@c@m@}@s@u@Y_@kCaCw@k@q@Wk@OuAMcAAcAFsBCkBBq@A{@@s@DcFA{AIOc@Bq@BoEDqBC}B@aQCiFDiAC{@AwCNgC@u@@}@MqBCuACcDH}HGaD@}ACuAJiK?eIBoAEaCA_MHkUE{CBw@EuAB_DE}D?yDBqMFeHAiCEqBBgA@sFCwEB_CAmDDqBIsAQeAu@_DIk@IWk@uCKgBEmEe@{DS_AQgAKkB@sCKiB?yEMqBAwAEm@BuBKqB@mBGq@Ck@B}EFcA?yAA[OsA{@gCUa@s@s@c@s@Y]eA_BoAwBmBqCcAgAa@k@kCsCm@gA[s@U}@GYQkBK{DKsAYeFKaACkA?m@HgAFg@\qA\}@R_@`@eAn@kBn@_BZkA\iCXsCFYHU~@KHGr@_Af@c@PI|Ac@RC^JZA~@St@@~@Vp@H|Aj@j@Z\L^Hp@Zf@Vh@`@|@\NLHLV|@XZJFP@NCh@]REpAZFF@TCvHB|AGp@CjA@tDEj@IZSd@CV@Pv@nCZrANh@p@`BL?BMwAgE,2
5,2,Morning Run,5673.7,1387,1531,51.9,Run,Run,0.0,3200416871,2020-03-20T14:27:43Z,2020-03-20T09:27:43Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,,"[44.744345, -93.127823]","[44.74526, -93.127876]",4.091,5.4,True,179.4,190.0,False,True,303.1,289.7,3421530764.0,3421530764,B37D0716-4E63-4D9A-9FE7-8ADF2F1E5E0C,False,0,0,False,62.0,50715143,1,a3200416871,ccbpG|_lwPqA[[@i@VWHOCUOMOMs@KWaBu@kAu@mDoA}@WoAWs@Uk@Au@HuBd@k@\s@Xa@Xq@`A_@NS?KESMi@u@k@iAMFQTu@j@ODUAm@MuACOBUJqA`AU@m@o@KIQGgACu@Bu@C_A@UEIQEe@I}DKAW?s@FgDD}A?yAE_@BGLOPUFo@Bs@ReDTc@HmADw@RcANu@HgB\w@JaBTw@Dm@J{Gb@sB\gA\{Az@oA~@u@b@YVqBdA_@Z]Pq@j@MHiAf@e@PgAFTI|@Kh@S`@Sn@_@nBuAvCkBbAg@zAcAbAg@fA[`C_@fBSv@ChAO|@GbD]r@Oj@IjAGdDc@p@CjDg@xCSJCRIFKNKJAf@@xBEf@Bf@A|@@d@CxABRLFZBt@?~BJNdA@`@ErACr@BVFNF`@X`@b@LFNG`@k@X[f@Od@EN?XBbAR^?f@_@f@[^dATZt@`@VDLA`@Yl@}@PQLIb@QnAa@nB_@d@C`A@v@Px@N~Ah@`Ab@fA\rAz@z@^LFLZPn@HNPPLF,2
6,2,Morning Run,804.7,135,135,0.0,Run,Run,,3197348168,2020-03-19T14:40:22Z,2020-03-19T09:40:22Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,1,0,1,0,False,False,True,False,everyone,False,,[],[],5.961,0.0,False,,,False,False,,,,,,False,0,0,False,,50715143,1,a3197348168,,2
7,2,Morning Run,784.8,235,239,0.0,Run,Run,0.0,3197345307,2020-03-19T14:05:15Z,2020-03-19T09:05:15Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[44.744561, -93.12924]","[44.744866, -93.129469]",3.34,4.1,True,148.1,156.0,False,True,285.6,285.2,3418243997.0,3418243997,5835C6F8-0C36-4980-90A2-FF7D3269B467.fit,False,0,0,False,1.0,50715143,1,a3197345307,odbpGvhlwPJg@A[GUOUGIMGa@I_BBq@IU?K@QFONIX?n@BZHRDHTPNDtBDdAAHANINSJUBe@Mm@OQKGQCo@@kCEQ@QHGHGVAn@D^LVPNXFfDB,2
8,2,Morning Run,6834.9,1709,1919,48.7,Run,Run,0.0,3194262737,2020-03-18T14:05:39Z,2020-03-18T09:05:39Z,(GMT-06:00) America/Chicago,-18000.0,,,,1,4,0,1,0,False,False,False,False,everyone,False,,"[44.744425, -93.129639]","[44.744622, -93.12967]",3.999,5.2,True,167.1,199.0,False,True,298.9,283.1,3414925921.0,3414925921,B07873DB-64B0-4733-A4FB-0209F02FAD3F.fit,False,0,0,False,55.0,50715143,1,a3194262737,scbpGfklwPLODKFu@AmEE_AKMIGa@Kc@CqAJQCIIAe@B]Z}BJcADcAAq@Ie@c@cAMc@G]EoA@kCEe@I_@Qi@Q]eAiAW_@IOE[GyA?uBDsAXiC?g@Ie@IQOQc@[wDcBcCoAyAm@sA{@i@Q_AEOAKG@c@L}@|AmHf@sCJ{@D}@D}BGaBMoAY}AgA_FQmAEq@EeC@cPCoHMkB}@aHEsA@cADcAHaALq@R{@Zu@Vg@`@k@d@c@^UtCoA|D}BjCmArBcAt@e@n@k@r@cAr@wAt@kBRYHETHZXNTTh@VlA`@nDR|@\hAh@fA^j@t@bARb@Dd@ApABj@Jl@f@~BThBFjA@dAI~BiAdMSfAYl@Ep@CfCJ?JFTXVl@p@`Cb@nAbArBn@|@zArAtA|@tB~@f@PxAXJBJLDj@@dAE|GD~Z?zEFxGApD@|CCxDBzLWvBu@OoAC{@DcAN_Cl@}@X{BhAoDbBgAXgBV_@LMPKbA?vDCt@GRIHKBU?,2
9,2,Evening Run,9674.8,2667,2667,0.0,Run,Run,0.0,3192915771,2020-03-18T00:00:37Z,2020-03-17T19:00:37Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],3.628,4.3,True,169.9,184.0,False,True,,,3413458148.0,3413458148,C74F1283-CBF0-4CDA-B9D6-5A87619A4AA6,False,0,0,False,85.0,50715143,1,a3192915771,,2
10,2,Afternoon Run,1758.9,502,516,12.6,Run,Run,0.0,3189594848,2020-03-16T21:21:19Z,2020-03-16T16:21:19Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,3,0,2,0,False,False,False,False,everyone,False,,"[44.744315, -93.129658]","[44.744604, -93.132332]",3.504,4.3,True,173.4,184.0,False,True,298.8,282.5,3409867902.0,3409867902,9AA6D6E7-A261-4FF7-8EB7-B8735DD2D38D,False,0,0,False,18.0,50715143,1,a3189594848,}bbpGjklwPAgDBkDAWEK]KSA]IQ@KBa@VSFK@c@U[YSu@KQIIOK[IMIw@g@IFGhA?`EErACPKP_AXULWVENOFa@?KCu@Aa@?wAHyAE[BMj@K`AGXKVoAtAW^_@p@Kh@GnB@jAFn@DNLNtA[|@]b@GpA?^G~@B~@?pAS~@KlDUrA?v@Dz@Yb@CPBJHJTDNAdA,2
11,2,Afternoon Run,6143.6,1219,2113,0.0,Run,Run,0.0,3189594922,2020-03-16T20:43:55Z,2020-03-16T15:43:55Z,(GMT-06:00) America/Chicago,-18000.0,,,,3,4,0,1,0,False,False,False,False,everyone,False,,"[44.74475, -93.129349]","[44.744883, -93.129437]",5.04,6.8,True,184.4,198.0,False,True,285.6,285.2,3409867942.0,3409867942,245522DA-10EF-4DCC-AE65-C4BF70B9B47A,False,1,0,False,62.0,50715143,1,a3189594922,uebpGlilwPh@u@@]Ic@MSYMSCk@DyBC[FOLOj@@^Ff@T\PFt@DnA@n@C\GLIPWDW?g@E[O]MK[Ak@B}AEk@BYHMLM\@j@DVL\LLVFl@@bCAZELKL_@F]Ag@Ia@KKWI_BDuB?MDSVGTAd@DVN`@TPl@FpBIh@@d@UNe@BYAe@EUUU[CyADwACYDOHQVET?b@@VJ`@NL\BxB?z@@TCT[FYDo@CYQ[QKYCo@F_BEo@BYJMPEd@BZLj@VZRDn@EtCCNER_@F]@k@GYS[QEw@B_BCm@@SDWVM^?XFb@HRXTn@HhC@x@a@Le@B[?c@ESQSwE@ODYPOZEV@b@FXVVNDzBDzAIPQFUBq@A_@Oc@[MoBDkAC[DOROd@AXDf@HTRPzAB~AAX@NCRYJg@@[Gg@MQYO}AFwAEYBOHQZIX?f@J^JPTNfCFj@E~@i@DYDk@EYM[QK[AmAFkB@]PQ^CV@d@HVVTRBbBF|AAPEPUD[Bo@Gg@IQYMyAF}AAYDQHS\CZBb@FTVVNFXDxA@tACTIN]D[?m@E[SWOGm@A[Fk@@yAAYJKRK`@?d@DTPXLJVHf@B|A?h@Et@s@Fi@?YMa@KM]Go@@eCA[DONMd@Aj@DZR\LJZFzA?|ACXMHUHm@?c@Mi@SS{EDODUVGTAd@BXN^NLVFdA@j@?xAILGR_@Dg@AYGc@IOWKQAgDB[DOFQXGT?f@H`@HPVLNBXBjCE,2
12,2,Afternoon Run,764.2,203,203,0.0,Run,Run,0.0,3189594843,2020-03-16T20:31:48Z,2020-03-16T15:31:48Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[44.744627, -93.128738]","[44.744834, -93.129404]",3.765,4.6,True,152.7,162.0,False,True,285.6,285.3,3409867876.0,3409867876,F03032CA-3CA5-47BB-B88C-2A16FEE3E967,False,0,0,False,2.0,50715143,1,a3189594843,{dbpGrelwPOOOG{@Ey@?u@MS?KDQNUd@CR?XHf@HTFHPHHDv@DbBG`@?PEPIFKNq@C_@Km@GMSKaBAcA@u@JKFORENEX@h@FRHJTLb@Dp@?jBG,2
13,2,Morning Run,16472.7,4019,4029,101.5,Run,Run,0.0,3182653307,2020-03-14T14:07:12Z,2020-03-14T09:07:12Z,(GMT-06:00) America/Chicago,-18000.0,,,,10,4,0,1,0,False,False,False,False,everyone,False,,"[44.744551, -93.132083]","[44.744641, -93.132341]",4.099,5.3,True,181.2,194.0,False,True,298.9,281.4,3402250043.0,3402250043,FECE976B-8396-4E34-A1CE-E96B4E67F4A8,False,4,1,False,194.0,50715143,1,a3182653307,mdbpGpzlwPPMPqAAuADaA@qBJ{AG{B@{CGgBCOuA[SDo@VSB_@OAYj@gBNy@Gi@FiEMU_@UYc@CeAKu@@{@@QHWBS@s@Sa@i@cBIKKAo@e@Wc@Mk@Eq@Am@BiBA_Ab@eDCYS_AMSqAq@a@K]WoDiBa@QeAWe@[W]e@a@gAOq@HWAEOJs@p@iCRaAfAmGXwC@s@EaCU{Bu@}DQo@]wBMkAEiDBcCCkB?oBB_BAgADeDEyCEo@c@uDMo@I[OcBCcBPiCHo@`@_Bd@eAv@gAn@i@xAy@fDuAvAaAbEwBfAa@r@c@h@c@b@e@\e@j@mAb@wA^_BPoALeCDaCAu@EiAOiDK{DBiADs@ZmBj@{AbBcChBuCd@eA^{ARgBHuFAiB@sB@mAD[LGvGLbDCxDD`C]d@Bb@ExB@lAEtCD|@ErCF|@CrEHvEEb@GhAEnKPtAArAFjDGv@F~HElBF`FBx@ELGLSDQCu@FmHEyHDeGAiHDeAAyEBmCJkECqA@{DCgBDcCCeB@mHAw@?mBHaDGmKCQKQy@GsC@_HOy@BiALw@@cCOgAAQ@MFGVCVBnCElB?r@GbCGt@Kj@Ud@QPa@Na@DsCGqBF}CIaHHiBGwA?gDFgACs@DKR?hBH~DEbHOr@KHgATuC?K@IRA|@H~DChAIXs@ZM?QJEtC@`CClECpBGt@Ql@a@v@ONs@d@ELB\\lAt@fB^fAj@pAdAbDLp@C^Ml@SdBGr@EnAMdAQPUBu@@e@C{ADkARc@BmGGiEDeCCOBIH?x@BfAEfB@rAGhEKlA_@|B]fAa@t@eCdD}@vAKVc@tAQjAGt@AdBRbGL~B@nCErASxC[dBY`Am@vAu@tAe@h@mAbAm@`@mA`@yAz@aEjB}@l@{BbAq@`@q@f@s@dAk@rAIZUhAK~A?`CH`B\lBJdAb@xCBr@@n@CdFCtBDjBGlIFfCJbAlAlGDz@`@lDB^AfCEp@]`CSzBi@vB_ArFBPPBnAGz@P`@Tj@h@f@NhBbAdCjAfBt@r@b@HHVf@Jz@AROn@YfBCbC?r@HrAHZ`@v@\X`@LP?`@WVKzA_@T?b@JRRHPGZmBnBoADEj@EdAHzCATF\v@f@JRBd@AnBEr@Gn@SjAGr@G^GNBTb@BbA_@TAd@Fb@LHJ@nDEhBBlCI`CAzDEd@ERUl@GZOX,2
14,2,Afternoon Run,1815.0,477,483,10.1,Run,Run,0.0,3180533875,2020-03-13T20:20:10Z,2020-03-13T15:20:10Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,2,0,2,0,False,False,False,False,everyone,False,,"[44.757339, -93.125549]","[44.744572, -93.132236]",3.805,5.0,True,174.0,180.0,False,True,300.5,285.2,3399809390.0,3399809390,B1ADBEEB-350F-41EE-9133-4ABE5CB5B947,False,0,0,False,16.0,50715143,1,a3180533875,itdpGtqkwPH]H?FB~@Gt@B^Ar@@nBGJD`@BrAAJLCdA?`BFt@FL`@BbAEx@Fd@AdAHRHRLVZZl@Rb@P~@HPTr@TA^Gv@?L@\Ph@d@j@l@\XZNj@HJQD[\u@V_@PI^AbAFl@Ht@K\Kl@Kb@FTHr@X^TL@^Lp@`@r@LJD\Bj@KzBGb@?RBJRFd@@t@DR?^@Pl@v@LVn@bBf@`ArArBd@|@f@j@Rb@AVBP,2
